Gemeente;Code;AmsterdamseCode;Partij;AantalStemmen;AantalZetels;
Papendrecht;G0590;10427;GROENLINKS;844;1;
Peel en Maas;G1894;10205;CDA;6114;10;
Peel en Maas;G1894;10205;Lokaal Peel en Maas;5222;8;
Peel en Maas;G1894;10205;VVD;3149;5;
Peel en Maas;G1894;10205;Partij van de Arbeid (P.v.d.A.)/GROENLINKS;2059;3;
Peel en Maas;G1894;10205;AndersNu;707;1;
Peel en Maas;G1894;10205;Blanco lijst 6;537;;
Pekela;G0765;10848;SP (Socialistische Partij);1356;4;
Pekela;G0765;10848;Samen Voor Pekela;818;3;
Pekela;G0765;10848;Partij van de Arbeid (P.v.d.A.);730;2;
Pekela;G0765;10848;PVV (Partij voor de Vrijheid);619;2;
Pekela;G0765;10848;CDA;506;2;
Pekela;G0765;10848;GROENLINKS;326;1;
Pekela;G0765;10848;VVD;313;1;
Pekela;G0765;10848;ChristenUnie;229;;
Pijnacker-Nootdorp;G1926;10031;VVD;4177;6;
Pijnacker-Nootdorp;G1926;10031;Politieke Vereniging Eerlijk Alternatief;3360;5;
Pijnacker-Nootdorp;G1926;10031;CDA;3285;5;
Pijnacker-Nootdorp;G1926;10031;Progressief PN/P.v.d.A/GROENLINKS;2939;4;
Pijnacker-Nootdorp;G1926;10031;Democraten 66 (D66);2793;4;
Pijnacker-Nootdorp;G1926;10031;Gemeentebelangen;2217;3;
Pijnacker-Nootdorp;G1926;10031;Partij voor de Dieren;1247;2;
Pijnacker-Nootdorp;G1926;10031;ChristenUnie-SGP;1041;1;
Pijnacker-Nootdorp;G1926;10031;TPN ( Trots Pijnacker-Nootdorp );1003;1;
Pijnacker-Nootdorp;G1926;10031;LOKAAL LPN;552;;
Purmerend;G0439;11066;STADSPARTIJ;4951;6;
Purmerend;G0439;11066;Democraten 66 (D66);3214;4;
Purmerend;G0439;11066;CDA;3188;4;
Purmerend;G0439;11066;GROENLINKS;3060;4;
Purmerend;G0439;11066;VVD;2974;4;
Purmerend;G0439;11066;Leefbaar Purmerend 2001;2667;3;
Purmerend;G0439;11066;Ouderenpartij AOV Purmerend;2646;3;
Purmerend;G0439;11066;Partij van de Arbeid (P.v.d.A.);2601;3;
Purmerend;G0439;11066;SP (Socialistische Partij);2223;3;
Purmerend;G0439;11066;PVV (Partij voor de Vrijheid);2211;3;
Purmerend;G0439;11066;TOP;686;;
Purmerend;G0439;11066;Lijst Van Damme (LVD);549;;
Purmerend;G0439;11066;Groep HOP;129;;
Putten;G0273;11109;Wij Putten;3365;5;
Putten;G0273;11109;ChristenUnie;2510;4;
Putten;G0273;11109;CDA;2485;4;
Putten;G0273;11109;GEMEENTEBELANGEN;2081;3;
Putten;G0273;11109;Staatkundig Gereformeerde Partij (SGP);1888;3;
Raalte;G0177;10279;Gemeentebelangen;4604;7;
Raalte;G0177;10279;CDA;3784;6;
Raalte;G0177;10279;BurgerBelangen;3093;4;
Raalte;G0177;10279;VVD;2256;3;
Raalte;G0177;10279;Lokaal Alternatief;1357;2;
Raalte;G0177;10279;GROENLINKS;897;1;
Raalte;G0177;10279;Democraten 66 (D66);778;1;
Raalte;G0177;10279;Partij van de Arbeid (P.v.d.A.);770;1;
Raalte;G0177;10279;SP (Socialistische Partij);460;;
Raalte;G0177;10279;Raalte Natuurlijk;397;;
Reimerswaal;G0703;10077;Staatkundig Gereformeerde Partij (SGP);4179;7;
Reimerswaal;G0703;10077;LEEFBAAR REIMERSWAAL;2030;3;
Reimerswaal;G0703;10077;ChristenUnie;1725;3;
Reimerswaal;G0703;10077;VVD;1426;2;
Reimerswaal;G0703;10077;Partij van de Arbeid (P.v.d.A.);1145;2;
Reimerswaal;G0703;10077;CDA;1053;2;
Renkum;G0274;11325;GROENLINKS;2958;4;
Renkum;G0274;11325;GemeenteBelangen (GB);2833;4;
Renkum;G0274;11325;Democraten 66 (D66);2525;4;
Renkum;G0274;11325;VVD;2372;4;
Renkum;G0274;11325;Partij Renkumse Dorpen (PRD);1901;3;
Renkum;G0274;11325;CDA;1695;2;
Renkum;G0274;11325;Partij van de Arbeid (P.v.d.A.);1404;2;
Renswoude;G0339;10269;ChristenUnie;1013;4;
Renswoude;G0339;10269;VVD;591;2;
Renswoude;G0339;10269;Staatkundig Gereformeerde Partij (SGP);558;2;
Renswoude;G0339;10269;Dorpsbelang Renswoude;340;2;
Renswoude;G0339;10269;CDA;319;1;
Reusel-De Mierden;G1667;10162;Samenwerking Reusel- de Mierden;2696;8;
Reusel-De Mierden;G1667;10162;CDA;997;3;
Reusel-De Mierden;G1667;10162;VVD;890;2;
Reusel-De Mierden;G1667;10162;Partij van de Arbeid (P.v.d.A.);662;2;
Rheden;G0275;11355;VVD;3544;5;
Rheden;G0275;11355;CDA;2754;4;
Rheden;G0275;11355;SP (Socialistische Partij);2617;4;
Rheden;G0275;11355;Partij van de Arbeid (P.v.d.A.);2608;4;
Rheden;G0275;11355;Democraten 66 (D66);2443;3;
Rheden;G0275;11355;GROENLINKS;2413;3;
Rheden;G0275;11355;GPR Burgerbelangen;1965;3;
Rheden;G0275;11355;ChristenUnie;903;1;
Rhenen;G0340;10309;Staatkundig Gereformeerde Partij (SGP);1926;3;
Rhenen;G0340;10309;VVD;1627;3;
Rhenen;G0340;10309;Progressief Rhenen/GROENLINKS;1375;3;
Rhenen;G0340;10309;ChristenUnie;1049;2;
Rhenen;G0340;10309;RHENENS BELANG;990;2;
Rhenen;G0340;10309;Democraten 66 (D66);975;2;
Rhenen;G0340;10309;CDA;813;1;
Rhenen;G0340;10309;Partij van de Arbeid (P.v.d.A.);422;1;
Rhenen;G0340;10309;TROTS op Nederland voor échte Democratie;177;;
Rhenen;G0340;10309;TolbrugRhenen.nl;106;;
Ridderkerk;G0597;10646;Partij 18PLUS;3381;5;
Ridderkerk;G0597;10646;Staatkundig Gereformeerde Partij (SGP);2826;4;
Ridderkerk;G0597;10646;Echt voor Ridderkerk (EVR);2667;4;
Ridderkerk;G0597;10646;Partij van de Arbeid (P.v.d.A.);1961;3;
Ridderkerk;G0597;10646;CDA;1836;3;
Ridderkerk;G0597;10646;Leefbaar Ridderkerk;1796;3;
Ridderkerk;G0597;10646;ChristenUnie;1766;2;
Ridderkerk;G0597;10646;VVD;1273;2;
Ridderkerk;G0597;10646;GROENLINKS;921;1;
Ridderkerk;G0597;10646;Burger op 1;864;1;
Ridderkerk;G0597;10646;Democraten 66 (D66);861;1;
Rijssen-Holten;G1742;10358;Staatkundig Gereformeerde Partij (SGP);5616;7;
Rijssen-Holten;G1742;10358;ChristenUnie;3905;5;
Rijssen-Holten;G1742;10358;CDA;3524;4;
Rijssen-Holten;G1742;10358;Gemeentebelang Rijssen-Holten;3279;4;
Rijssen-Holten;G1742;10358;VVD;2318;3;
Rijssen-Holten;G1742;10358;Partij van de Arbeid (P.v.d.A.);1287;1;
Rijssen-Holten;G1742;10358;Democraten 66 (D66);877;1;
Rijssen-Holten;G1742;10358;GROENLINKS;533;;
Rijswijk;G0603;11133;BETER VOOR RIJSWIJK;3337;5;
Rijswijk;G0603;11133;GROENLINKS;3218;5;
Rijswijk;G0603;11133;VVD;2476;4;
Rijswijk;G0603;11133;Democraten 66 (D66);2307;4;
Rijswijk;G0603;11133;WIJ.;2302;3;
Rijswijk;G0603;11133;CDA;1883;3;
Rijswijk;G0603;11133;Gemeentebelangen Rijswijk (GR);1691;2;
Rijswijk;G0603;11133;Partij van de Arbeid (P.v.d.A.);1338;2;
Rijswijk;G0603;11133;RijswijksBelang;1204;2;
Rijswijk;G0603;11133;Onafhankelijk Rijswijk;1106;1;
Rijswijk;G0603;11133;LP;344;;
Rijswijk;G0603;11133;Partij Sociaal Cultureel Centrum (PSCC);44;;
Roerdalen;G1669;10196;Roerstreek Lokaal!;2624;6;
Roerdalen;G1669;10196;CDA;2110;5;
Roerdalen;G1669;10196;Democraten Roerdalen;1613;3;
Roerdalen;G1669;10196;Ons Roerdalen;1114;2;
Roerdalen;G1669;10196;Partij van de Arbeid (P.v.d.A.);868;2;
Roerdalen;G1669;10196;VVD;776;1;
Roermond;G0957;11313;LVR (Liberale Volkspartij Roermond);6735;9;
Roermond;G0957;11313;GROENLINKS;4793;7;
Roermond;G0957;11313;CDA;3891;5;
Roermond;G0957;11313;Demokraten Swalmen (DS);2560;3;
Roermond;G0957;11313;VVD;2022;2;
Roermond;G0957;11313;Democraten 66 (D66);1430;2;
Roermond;G0957;11313;SP (Socialistische Partij);1023;1;
Roermond;G0957;11313;Stadspartij Roermond;880;1;
Roermond;G0957;11313;DENK;835;1;
Roermond;G0957;11313;Partij van de Arbeid (P.v.d.A.);618;;
Roermond;G0957;11313;Partij voor Leefbaarheid en Democratie;467;;
Roermond;G0957;11313;Blanco lijst 10;112;;
Roosendaal;G1674;10407;Roosendaalse Lijst;6249;8;
Roosendaal;G1674;10407;VRIJE LIBERALE PARTIJ (V.L.P.);4762;6;
Roosendaal;G1674;10407;VVD;3740;5;
Roosendaal;G1674;10407;CDA;3330;4;
Roosendaal;G1674;10407;GROENLINKS;2464;3;
Roosendaal;G1674;10407;SP (Socialistische Partij);2378;3;
Roosendaal;G1674;10407;Partij van de Arbeid (P.v.d.A.);1629;2;
Roosendaal;G1674;10407;Democraten 66 (D66);1607;2;
Roosendaal;G1674;10407;Nieuwe Democraten (ND);953;1;
Roosendaal;G1674;10407;ChristenUnie;729;1;
Roosendaal;G1674;10407;Pleijdooi Voor Cultuur (PVC);203;;
Rotterdam;G0599;10345;Leefbaar Rotterdam;47312;11;
Rotterdam;G0599;10345;VVD;24641;5;
Rotterdam;G0599;10345;Democraten 66 (D66);22920;5;
Rotterdam;G0599;10345;GROENLINKS;22721;5;
Rotterdam;G0599;10345;Partij van de Arbeid (P.v.d.A.);22275;5;
Rotterdam;G0599;10345;DENK;16955;4;
Rotterdam;G0599;10345;NIDA Rotterdam;12389;2;
Rotterdam;G0599;10345;SP (Socialistische Partij);11389;2;
Rotterdam;G0599;10345;CDA;10756;2;
Rotterdam;G0599;10345;PVV (Partij voor de Vrijheid);8149;1;
Rotterdam;G0599;10345;Partij voor de Dieren;8091;1;
Rotterdam;G0599;10345;50PLUS;7359;1;
Rotterdam;G0599;10345;ChristenUnie-SGP;6956;1;
Rotterdam;G0599;10345;Stadsinitiatief Rotterdam;3796;;
Rotterdam;G0599;10345;Beweging Armoedebestrijding Rotterdam;1374;;
Rotterdam;G0599;10345;De Nieuwe Rotterdamsche Partij (NRP);1336;;
Rotterdam;G0599;10345;Jong Rotterdam;1056;;
Rotterdam;G0599;10345;JEZUS LEEFT;707;;
Rotterdam;G0599;10345;U-Buntu Connected Front (UCF);535;;
Rotterdam;G0599;10345;De Broederschapspartij;69;;
Rozendaal;G0277;10684;Rosendael '74;390;3;
Rozendaal;G0277;10684;Progressief Akkoord Rozendaal;313;3;
Rozendaal;G0277;10684;Belangengemeenschap Rozendaal;296;3;
Rucphen;G0840;11152;RUCPHENSE VOLKSPARTIJ (RVP);3079;6;
Rucphen;G0840;11152;VVD;2214;5;
Rucphen;G0840;11152;PVV (Partij voor de Vrijheid);1946;4;
Rucphen;G0840;11152;CDA;1054;2;
Rucphen;G0840;11152;Democraten 66 (D66);824;1;
Rucphen;G0840;11152;Partij van de Arbeid (P.v.d.A.);449;1;
Schagen;G0441;10511;CDA;6276;10;
Schagen;G0441;10511;Seniorenpartij Schagen;2920;4;
Schagen;G0441;10511;VVD;2605;4;
Schagen;G0441;10511;JESS;2290;3;
Schagen;G0441;10511;Partij van de Arbeid (P.v.d.A.);1854;3;
Schagen;G0441;10511;GROENLINKS;1221;1;
Schagen;G0441;10511;Duurzaam Schagen;985;1;
Schagen;G0441;10511;Democraten 66 (D66);943;1;
Schagen;G0441;10511;SP (Socialistische Partij);875;1;
Schagen;G0441;10511;Wens4U (wij en Schagen voor u);628;1;
Scherpenzeel;G0279;11146;GemeenteBelangen Scherpenzeel;2054;5;
Scherpenzeel;G0279;11146;Staatkundig Gereformeerde Partij (SGP);1193;3;
Scherpenzeel;G0279;11146;ChristenUnie;768;2;
Scherpenzeel;G0279;11146;CDA;732;2;
Scherpenzeel;G0279;11146;PRO Scherpenzeel;680;1;
Schiedam;G0606;11260;VVD;4355;6;
Schiedam;G0606;11260;DENK;3260;4;
Schiedam;G0606;11260;Algemeen Ouderen Verbond;3087;4;
Schiedam;G0606;11260;Democraten 66 (D66);2828;4;
Schiedam;G0606;11260;GROENLINKS;2456;3;
Schiedam;G0606;11260;CDA;2045;2;
Schiedam;G0606;11260;Partij van de Arbeid (P.v.d.A.);1990;2;
Schiedam;G0606;11260;PS Progressief Schiedam;1597;2;
Schiedam;G0606;11260;OuderenPartij Schiedam;1515;2;
Schiedam;G0606;11260;Lokaal Onafhankelijk Schiedam (L.O.S.);1506;2;
Schiedam;G0606;11260;SP (Socialistische Partij);1390;2;
Schiedam;G0606;11260;Sociaal Liberaal Verbond (S.L.V.);1205;1;
Schiedam;G0606;11260;ChristenUnie-SGP;707;1;
Schiermonnikoog;G0088;10355;Samen voor Schiermonnikoog (SAMEN);310;4;
Schiermonnikoog;G0088;10355;Ons Belang;181;3;
Schiermonnikoog;G0088;10355;Schiermonnikoogs Belang;157;2;
Schouwen-Duiveland;G1676;10843;Leefbaar Schouwen-Duiveland;3911;6;
Schouwen-Duiveland;G1676;10843;CDA;2292;3;
Schouwen-Duiveland;G1676;10843;Staatkundig Gereformeerde Partij (SGP);2229;3;
Schouwen-Duiveland;G1676;10843;VVD;2209;3;
Schouwen-Duiveland;G1676;10843;GROENLINKS;2081;3;
Schouwen-Duiveland;G1676;10843;SP (Socialistische Partij);1646;2;
Schouwen-Duiveland;G1676;10843;ChristenUnie;1198;1;
Schouwen-Duiveland;G1676;10843;Democraten 66 (D66);1194;1;
Schouwen-Duiveland;G1676;10843;Partij van de Arbeid (P.v.d.A.);1162;1;
Simpelveld;G0965;10515;BurgerBelangen;1415;4;
Simpelveld;G0965;10515;CDA;1112;3;
Simpelveld;G0965;10515;Leefbaar Simpelveld;910;3;
Simpelveld;G0965;10515;Lokaal Actief;833;3;
Simpelveld;G0965;10515;SAMEN 1;661;2;
Simpelveld;G0965;10515;Partij van de Arbeid (P.v.d.A.);247;;
Sint Anthonis;G1702;11415;CDA;2666;7;
Sint Anthonis;G1702;11415;Sint Anthonis NU;2316;6;
Sint Anthonis;G1702;11415;VVD;875;2;
Sint-Michielsgestel;G0845;10496;Plaatselijke Politieke Alliantie (PPA);3653;7;
Sint-Michielsgestel;G0845;10496;CDA;2447;4;
Sint-Michielsgestel;G0845;10496;DorpsGoed;1688;3;
Sint-Michielsgestel;G0845;10496;De Gestelse Coalitie;1446;2;
Sint-Michielsgestel;G0845;10496;VVD;995;2;
Sint-Michielsgestel;G0845;10496;Democraten 66 (D66);939;1;
Sint-Michielsgestel;G0845;10496;GROENLINKS;854;1;
Sint-Michielsgestel;G0845;10496;Partij van de Arbeid (P.v.d.A.);733;1;
Sittard-Geleen;G1883;11230;G.O.B.;9345;9;
Sittard-Geleen;G1883;11230;CDA;8310;8;
Sittard-Geleen;G1883;11230;GROENLINKS;4127;4;
Sittard-Geleen;G1883;11230;PVV (Partij voor de Vrijheid);3460;3;
Sittard-Geleen;G1883;11230;Stadspartij;3173;3;
Sittard-Geleen;G1883;11230;DNA Partij;2953;2;
Sittard-Geleen;G1883;11230;SP (Socialistische Partij);2757;2;
Sittard-Geleen;G1883;11230;Democraten 66 (D66);2186;2;
Sittard-Geleen;G1883;11230;VVD;1584;1;
Sittard-Geleen;G1883;11230;50PLUS;1524;1;
Sittard-Geleen;G1883;11230;Partij van de Arbeid (P.v.d.A.);1341;1;
Sittard-Geleen;G1883;11230;Samen Politiek Actief (S.P.A.);1127;1;
Sliedrecht;G0610;11331;SGP-ChristenUnie;3508;7;
Sliedrecht;G0610;11331;PRO Sliedrecht;2766;5;
Sliedrecht;G0610;11331;CDA;1759;3;
Sliedrecht;G0610;11331;Partij van de Arbeid (P.v.d.A.);1182;2;
Sliedrecht;G0610;11331;VVD;1050;2;
Sliedrecht;G0610;11331;Slydregt.NU;748;1;
Sliedrecht;G0610;11331;Democraten 66 (D66);513;1;
Sluis;G1714;10895;CDA;1822;4;
Sluis;G1714;10895;VVD;1737;3;
Sluis;G1714;10895;Politieke Vereniging Lijst Babijn;1547;3;
Sluis;G1714;10895;Nieuw Gemeentebelang;1485;3;
Sluis;G1714;10895;Dorpsbelangen en Toerisme;1160;2;
Sluis;G1714;10895;Partij van de Arbeid (P.v.d.A.);972;2;
Sluis;G1714;10895;SP (Socialistische Partij);680;1;
Sluis;G1714;10895;GROENLINKS;529;1;
Sluis;G1714;10895;Democraten 66 (D66);426;;
Smallingerland;G0090;10405;Eérste Lokale Partij (ELP);5157;7;
Smallingerland;G0090;10405;ChristenUnie;3528;4;
Smallingerland;G0090;10405;CDA;3451;4;
Smallingerland;G0090;10405;Partij van de Arbeid (P.v.d.A.);3050;4;
Smallingerland;G0090;10405;Smallingerlands Belang;2438;3;
Smallingerland;G0090;10405;VVD;2079;2;
Smallingerland;G0090;10405;SP (Socialistische Partij);1883;2;
Smallingerland;G0090;10405;Democraten 66 (D66);1766;2;
Smallingerland;G0090;10405;GROENLINKS;1747;2;
Smallingerland;G0090;10405;FNP;949;1;
Smallingerland;G0090;10405;Staatkundig Gereformeerde Partij (SGP);674;;
Soest;G0342;11021;Gemeentebelangen Groen Soest;3717;6;
Soest;G0342;11021;VVD;3547;5;
Soest;G0342;11021;Soest 2002;2125;3;
Soest;G0342;11021;Democraten 66 (D66);1860;3;
Soest;G0342;11021;GROENLINKS;1677;2;
Soest;G0342;11021;CDA;1658;2;
Soest;G0342;11021;ChristenUnie-SGP;1459;2;
Soest;G0342;11021;Partij van de Arbeid (P.v.d.A.);1251;2;
Soest;G0342;11021;Democraten Soest Natuurlijk;991;1;
Soest;G0342;11021;Lokaal Anders Soest;793;1;
Soest;G0342;11021;Blanco lijst 13;777;1;
Soest;G0342;11021;Burgerbelangen Soest-Soesterberg;635;1;
Soest;G0342;11021;VERENIGD SOEST;590;;
Soest;G0342;11021;De Jonge Honden;348;;
Soest;G0342;11021;LTR;253;;
Soest;G0342;11021;JEZUS LEEFT;69;;
Someren;G0847;10203;Gemeenschapslijst;2592;5;
Someren;G0847;10203;CDA;2362;4;
Someren;G0847;10203;Wij Zijn Someren / VVD;1622;3;
Someren;G0847;10203;Partij van de Arbeid (P.v.d.A.);913;2;
Someren;G0847;10203;Lijst Someren-Heide;825;2;
Someren;G0847;10203;Leefbaar Someren;672;1;
Son en Breugel;G0848;10549;DorpsVISIE;2788;6;
Son en Breugel;G0848;10549;VVD;1288;3;
Son en Breugel;G0848;10549;CDA;1273;3;
Son en Breugel;G0848;10549;Dorpsbelang Son en Breugel;1105;2;
Son en Breugel;G0848;10549;Partij van de Arbeid (P.v.d.A.)/GROENLINKS;785;2;
Son en Breugel;G0848;10549;Democraten 66 (D66);504;1;
Stadskanaal;G0037;10610;ChristenUnie;2476;5;
Stadskanaal;G0037;10610;CDA;2405;5;
Stadskanaal;G0037;10610;SP (Socialistische Partij);1997;4;
Stadskanaal;G0037;10610;Partij van de Arbeid (P.v.d.A.);1464;3;
Stadskanaal;G0037;10610;Gemeentebelangen Stadskanaal;1209;2;
Stadskanaal;G0037;10610;VVD;931;2;
Stadskanaal;G0037;10610;Lokaal Betrokken;802;1;
Stadskanaal;G0037;10610;Democraten 66 (D66);514;1;
Stadskanaal;G0037;10610;GROENLINKS;452;;
Staphorst;G0180;11362;Staatkundig Gereformeerde Partij (SGP);2968;5;
Staphorst;G0180;11362;ChristenUnie;2897;5;
Staphorst;G0180;11362;CDA;1900;4;
Staphorst;G0180;11362;Gemeentebelangen Staphorst;873;2;
Staphorst;G0180;11362;Partij van de Arbeid (P.v.d.A.);679;1;
Staphorst;G0180;11362;Democratische Partij Staphorst;300;;
Stede Broec;G0532;11337;Open en Duidelijk Stede Broec;2974;7;
Stede Broec;G0532;11337;CDA;2577;6;
Stede Broec;G0532;11337;Partij van de Arbeid (P.v.d.A.)/GROENLINKS;1191;2;
Stede Broec;G0532;11337;VVD;1188;2;
Stede Broec;G0532;11337;Gemeente Belangen Stede Broec (GBS);724;1;
Stede Broec;G0532;11337;Onafhankelijke Partij;483;1;
Steenbergen;G0851;10731;Gewoon Lokaal!;2632;6;
Steenbergen;G0851;10731;De Volkspartij;2122;5;
Steenbergen;G0851;10731;VVD;1682;3;
Steenbergen;G0851;10731;CDA;1218;2;
Steenbergen;G0851;10731;Democraten 66 (D66);1117;2;
Steenbergen;G0851;10731;Partij van de Arbeid (P.v.d.A.);609;1;
Steenbergen;G0851;10731;Steenbergen in Beeld;313;;
Steenwijkerland;G1708;10546;BuitenGewoon Leefbaar (BGL);4153;6;
Steenwijkerland;G1708;10546;Partij van de Arbeid (P.v.d.A.);3361;5;
Steenwijkerland;G1708;10546;CDA;3105;4;
Steenwijkerland;G1708;10546;VVD;2728;4;
Steenwijkerland;G1708;10546;CPB;2496;3;
Steenwijkerland;G1708;10546;ChristenUnie;1945;2;
Steenwijkerland;G1708;10546;GROENLINKS;1505;2;
Steenwijkerland;G1708;10546;Democraten 66 (D66);1104;1;
Stein;G0971;11319;DOS;3940;8;
Stein;G0971;11319;Communiceren Met Burgers (CMB);3429;6;
Stein;G0971;11319;CDA;1394;2;
Stein;G0971;11319;Politieke vereniging Steins Belang;1182;2;
Stein;G0971;11319;VVD;854;1;
Stein;G0971;11319;Progressief Stein;564;1;
Stein;G0971;11319;Partij van de Arbeid (P.v.d.A.);492;1;
Stichtse Vecht;G1904;10191;VVD;4939;6;
Stichtse Vecht;G1904;10191;Lokaal Liberaal;4788;6;
Stichtse Vecht;G1904;10191;GROENLINKS;3847;5;
Stichtse Vecht;G1904;10191;CDA;2885;3;
Stichtse Vecht;G1904;10191;Streekbelangen;2638;3;
Stichtse Vecht;G1904;10191;Partij van de Arbeid (P.v.d.A.);2245;3;
Stichtse Vecht;G1904;10191;ChristenUnie-SGP;2005;2;
Stichtse Vecht;G1904;10191;Maarssen 2000;1765;2;
Stichtse Vecht;G1904;10191;PVV (Partij voor de Vrijheid);1490;2;
Stichtse Vecht;G1904;10191;Het Vechtse Verbond;1144;1;
Stichtse Vecht;G1904;10191;Stichtse Vecht Beweegt;574;;
Stichtse Vecht;G1904;10191;LP (Libertarische Partij);437;;
Terneuzen;G0715;10704;TOP/GEMEENTEBELANGEN;4396;7;
Terneuzen;G0715;10704;CDA;4253;6;
Terneuzen;G0715;10704;PVV (Partij voor de Vrijheid);2770;4;
Terneuzen;G0715;10704;Partij van de Arbeid (P.v.d.A.);2247;3;
Terneuzen;G0715;10704;VVD;2019;3;
Terneuzen;G0715;10704;ChristenUnie;1266;2;
Terneuzen;G0715;10704;Staatkundig Gereformeerde Partij (SGP);1186;1;
Terneuzen;G0715;10704;GROENLINKS;1114;1;
Terneuzen;G0715;10704;SP (Socialistische Partij);962;1;
Terneuzen;G0715;10704;50PLUS;915;1;
Terneuzen;G0715;10704;Sociaal Terneuzen;748;1;
Terneuzen;G0715;10704;Democraten 66 (D66);704;1;
Terneuzen;G0715;10704;55 terneuzen;441;;
Terneuzen;G0715;10704;Provinciaal Belang Zeeland;215;;
Terschelling;G0093;11210;Partij van de Arbeid (P.v.d.A.);879;4;
Terschelling;G0093;11210;VVD;692;3;
Terschelling;G0093;11210;Plaatselijk Belang;504;2;
Terschelling;G0093;11210;CDA;348;1;
Terschelling;G0093;11210;SAMEN TERSCHELLING;276;1;
Texel;G0448;10237;Texels Belang;2060;4;
Texel;G0448;10237;VVD;1221;3;
Texel;G0448;10237;Partij van de Arbeid (P.v.d.A.);1117;2;
Texel;G0448;10237;GROENLINKS;882;2;
Texel;G0448;10237;CDA;663;2;
Texel;G0448;10237;Democraten 66 (D66);619;1;
Texel;G0448;10237;Texel 2010;415;1;
Texel;G0448;10237;Eiland Belang;225;;
Texel;G0448;10237;Alternatief;220;;
Teylingen;G1525;10017;VVD;4434;7;
Teylingen;G1525;10017;CDA;3334;5;
Teylingen;G1525;10017;Trilokaal;3095;5;
Teylingen;G1525;10017;Democraten 66 (D66);2258;3;
Teylingen;G1525;10017;GROENLINKS;1415;2;
Teylingen;G1525;10017;Partij van de Arbeid (P.v.d.A.);1147;2;
Teylingen;G1525;10017;ChristenUnie;819;1;
Tholen;G0716;10376;Staatkundig Gereformeerde Partij (SGP);3577;6;
Tholen;G0716;10376;VVD;1764;3;
Tholen;G0716;10376;ChristenUnie;1630;3;
Tholen;G0716;10376;PVV (Partij voor de Vrijheid);1413;2;
Tholen;G0716;10376;Algemeen Belang Tholen;1313;2;
Tholen;G0716;10376;CDA;1251;2;
Tholen;G0716;10376;Partij van de Arbeid (P.v.d.A.)/GROENLINKS;1111;2;
Tholen;G0716;10376;SP (Socialistische Partij);916;1;
Tiel;G0281;10027;Partij van de Burgers;3660;8;
Tiel;G0281;10027;VVD;2700;5;
Tiel;G0281;10027;Democraten 66 (D66);2135;4;
Tiel;G0281;10027;Partij van de Arbeid (P.v.d.A.);1749;3;
Tiel;G0281;10027;CDA;1359;2;
Tiel;G0281;10027;GROENLINKS;1316;2;
Tiel;G0281;10027;ProTiel;900;1;
Tiel;G0281;10027;ChristenUnie;646;1;
Tiel;G0281;10027;Krachtig Tiel;607;1;
Tilburg;G0855;10792;Lijst Smolders Tilburg ( LST );16247;10;
Tilburg;G0855;10792;Democraten 66 (D66);13472;9;
Tilburg;G0855;10792;GROENLINKS;9753;6;
Tilburg;G0855;10792;VVD;9729;6;
Tilburg;G0855;10792;SP (Socialistische Partij);7194;4;
Tilburg;G0855;10792;CDA;6512;4;
Tilburg;G0855;10792;Partij van de Arbeid (P.v.d.A.);3693;2;
Tilburg;G0855;10792;50PLUS;3182;2;
Tilburg;G0855;10792;LOKAAL TILBURG;2710;1;
Tilburg;G0855;10792;Voor Tilburg;1889;1;
Tilburg;G0855;10792;Verenigde Seniorenpartij Tilburg;1091;;
Tilburg;G0855;10792;OPA;934;;
Tilburg;G0855;10792;Burgerinitiatief Tilburg (BIT);803;;
Tilburg;G0855;10792;Links Offensief;623;;
Tubbergen;G0183;10694;CDA;6574;12;
Tubbergen;G0183;10694;Gemeentebelangen-VVD;2505;4;
Tubbergen;G0183;10694;Partij van de Arbeid (P.v.d.A.);1050;2;
Tubbergen;G0183;10694;Dorpen Centraal;597;1;
Twenterand;G1700;10643;GEMEENTE BELANGEN TWENTERAND;7046;12;
Twenterand;G1700;10643;CDA;2869;4;
Twenterand;G1700;10643;ChristenUnie;2092;3;
Twenterand;G1700;10643;Staatkundig Gereformeerde Partij (SGP);1048;1;
Twenterand;G1700;10643;PVV (Partij voor de Vrijheid);965;1;
Twenterand;G1700;10643;VVD;941;1;
Twenterand;G1700;10643;P.v.d.A.-GROENLINKS;725;1;
Twenterand;G1700;10643;Democraten 66 (D66);329;;
Tynaarlo;G1730;10002;Leefbaar Tynaarlo/EVZ-2000;2869;4;
Tynaarlo;G1730;10002;VVD;2745;4;
Tynaarlo;G1730;10002;GROENLINKS;2606;4;
Tynaarlo;G1730;10002;Democraten 66 (D66);1999;3;
Tynaarlo;G1730;10002;CDA;1978;3;
Tynaarlo;G1730;10002;Gemeentebelangen Tynaarlo;1816;2;
Tynaarlo;G1730;10002;Partij van de Arbeid (P.v.d.A.);1592;2;
Tynaarlo;G1730;10002;ChristenUnie;985;1;
Tytsjerksteradiel;G0737;11241;CDA;3439;6;
Tytsjerksteradiel;G0737;11241;FNP;2819;5;
Tytsjerksteradiel;G0737;11241;GROENLINKS;2235;3;
Tytsjerksteradiel;G0737;11241;VVD;2073;3;
Tytsjerksteradiel;G0737;11241;Partij van de Arbeid (P.v.d.A.);1725;3;
Tytsjerksteradiel;G0737;11241;ChristenUnie;1605;2;
